Team_left,Match Up_left,Game Date_left,W/L_left,MIN_left,PTS_left,FGM_left,FGA_left,FG%_left,3PM_left,3PA_left,3P%_left,FTM_left,FTA_left,FT%_left,OREB_left,DREB_left,REB_left,AST_left,TOV_left,STL_left,BLK_left,PF_left,+/-_left,winrate 30_left,winrate 6_left,Team_right,Match Up_right,Game Date_right,W/L_right,MIN_right,PTS_right,FGM_right,FGA_right,FG%_right,3PM_right,3PA_right,3P%_right,FTM_right,FTA_right,FT%_right,OREB_right,DREB_right,REB_right,AST_right,TOV_right,STL_right,BLK_right,PF_right,+/-_right,winrate 30_right,winrate 6_right,Result,Location
MIN,MIN @ LVA,07/21/2019,L,40,78.56666666666666,29.3,65.6,44.43333333333333,6.2,18.8,33.266666666666666,13.766666666666667,18.1,77.8,10.133333333333333,26.2,36.333333333333336,19.566666666666666,17.6,8.4,3.7666666666666666,17.6,5.3,0.7,0.5,ATL,ATL @ WAS,07/21/2019,L,40,76.6,28.166666666666668,69.23333333333333,40.2,6.333333333333333,20.4,30.366666666666667,13.933333333333334,19.633333333333333,71.9,9.533333333333333,24.333333333333332,33.86666666666667,15.766666666666667,13.9,6.133333333333334,6.6,16.733333333333334,-5.366666666666666,0.43333333333333335,1.0,0,1
PHO,PHO @ DAL,07/20/2019,W,40,81.73333333333333,29.5,65.43333333333334,44.6,8.3,22.533333333333335,36.63333333333333,14.433333333333334,17.233333333333334,85.9,6.966666666666667,25.933333333333334,32.9,18.833333333333332,13.533333333333333,6.6,4.266666666666667,18.166666666666668,0.06666666666666667,0.5,0.3333333333333333,LAS,LAS @ NYL,07/20/2019,L,40,76.76666666666667,29.1,71.56666666666666,40.266666666666666,6.7,19.433333333333334,34.166666666666664,11.866666666666667,14.5,81.43333333333334,9.1,26.9,36.0,17.066666666666666,13.2,7.733333333333333,4.166666666666667,18.3,-0.8,0.5,0.6666666666666666,0,1
DAL,DAL vs. PHO,07/20/2019,L,40,75.13333333333334,27.833333333333332,71.23333333333333,38.8,6.466666666666667,22.466666666666665,27.966666666666665,13.0,16.766666666666666,74.36666666666666,13.433333333333334,23.866666666666667,37.3,16.633333333333333,14.633333333333333,7.266666666666667,4.766666666666667,19.6,-5.733333333333333,0.16666666666666666,0.0,NYL,NYL vs. LAS,07/20/2019,W,40,77.66666666666667,28.8,70.83333333333333,40.3,6.166666666666667,20.2,30.2,13.9,17.866666666666667,77.13333333333334,10.766666666666667,26.833333333333332,37.6,18.066666666666666,15.2,6.966666666666667,3.4,20.333333333333332,-6.8,0.16666666666666666,0.0,1,0
ATL,ATL @ CON,07/19/2019,L,40,76.6,28.166666666666668,69.23333333333333,40.2,6.333333333333333,20.4,30.366666666666667,13.933333333333334,19.633333333333333,71.9,9.533333333333333,24.333333333333332,33.86666666666667,15.766666666666667,13.9,6.133333333333334,6.6,16.733333333333334,-5.366666666666666,0.43333333333333335,1.0,CON,CON vs. ATL,07/19/2019,W,40,81.13333333333334,29.866666666666667,72.0,41.4,7.266666666666667,20.9,34.43333333333333,14.133333333333333,19.7,73.13333333333334,11.733333333333333,27.466666666666665,39.2,17.533333333333335,13.133333333333333,7.0,4.3,16.466666666666665,4.3,0.7,0.8333333333333334,1,0
IND,IND vs. WAS,07/19/2019,L,45,81.06666666666666,31.466666666666665,71.26666666666667,44.0,5.566666666666666,16.4,33.03333333333333,12.566666666666666,16.1,76.76666666666667,9.233333333333333,24.566666666666666,33.8,17.766666666666666,12.4,6.533333333333333,4.066666666666666,19.6,-1.5,0.4666666666666667,0.3333333333333333,SEA,SEA vs. LVA,07/19/2019,W,40,74.2,27.966666666666665,68.7,40.43333333333333,5.066666666666666,18.966666666666665,26.766666666666666,13.2,16.833333333333332,78.16666666666667,9.633333333333333,23.566666666666666,33.2,16.9,13.8,9.766666666666667,3.7666666666666666,16.1,2.1333333333333333,0.5333333333333333,0.5,1,0
WAS,WAS @ IND,07/19/2019,W,45,85.03333333333333,32.1,69.2,46.03333333333333,8.166666666666666,24.433333333333334,32.46666666666667,12.666666666666666,14.7,84.86666666666666,8.333333333333334,25.433333333333334,33.766666666666666,20.933333333333334,11.8,7.5,5.066666666666666,15.966666666666667,8.266666666666667,0.7,0.8333333333333334,LVA,LVA @ SEA,07/19/2019,L,40,84.56666666666666,31.433333333333334,72.73333333333333,42.86666666666667,5.1,14.333333333333334,34.53333333333333,16.6,21.166666666666668,77.66666666666667,10.3,29.633333333333333,39.93333333333333,19.833333333333332,13.766666666666667,7.633333333333334,4.366666666666666,18.1,2.1666666666666665,0.5,0.3333333333333333,0,1
DAL,DAL @ LAS,07/18/2019,L,40,75.13333333333334,27.833333333333332,71.23333333333333,38.8,6.466666666666667,22.466666666666665,27.966666666666665,13.0,16.766666666666666,74.36666666666666,13.433333333333334,23.866666666666667,37.3,16.633333333333333,14.633333333333333,7.266666666666667,4.766666666666667,19.6,-5.733333333333333,0.16666666666666666,0.0,LAS,LAS vs. DAL,07/18/2019,W,40,76.76666666666667,29.1,71.56666666666666,40.266666666666666,6.7,19.433333333333334,34.166666666666664,11.866666666666667,14.5,81.43333333333334,9.1,26.9,36.0,17.066666666666666,13.2,7.733333333333333,4.166666666666667,18.3,-0.8,0.5,0.6666666666666666,1,0
DAL,DAL @ PHO,07/17/2019,L,40,75.13333333333334,27.833333333333332,71.23333333333333,38.8,6.466666666666667,22.466666666666665,27.966666666666665,13.0,16.766666666666666,74.36666666666666,13.433333333333334,23.866666666666667,37.3,16.633333333333333,14.633333333333333,7.266666666666667,4.766666666666667,19.6,-5.733333333333333,0.16666666666666666,0.0,MIN,MIN vs. SEA,07/17/2019,L,40,78.56666666666666,29.3,65.6,44.43333333333333,6.2,18.8,33.266666666666666,13.766666666666667,18.1,77.8,10.133333333333333,26.2,36.333333333333336,19.566666666666666,17.6,8.4,3.7666666666666666,17.6,5.3,0.7,0.5,0,0
PHO,PHO vs. DAL,07/17/2019,W,40,81.73333333333333,29.5,65.43333333333334,44.6,8.3,22.533333333333335,36.63333333333333,14.433333333333334,17.233333333333334,85.9,6.966666666666667,25.933333333333334,32.9,18.833333333333332,13.533333333333333,6.6,4.266666666666667,18.166666666666668,0.06666666666666667,0.5,0.3333333333333333,SEA,SEA @ MIN,07/17/2019,W,40,74.2,27.966666666666665,68.7,40.43333333333333,5.066666666666666,18.966666666666665,26.766666666666666,13.2,16.833333333333332,78.16666666666667,9.633333333333333,23.566666666666666,33.2,16.9,13.8,9.766666666666667,3.7666666666666666,16.1,2.1333333333333333,0.5333333333333333,0.5,1,1
CHI,CHI vs. ATL,07/17/2019,W,40,81.13333333333334,31.833333333333332,69.76666666666667,45.2,6.566666666666666,19.3,33.166666666666664,10.9,13.466666666666667,80.86666666666666,7.133333333333334,27.2,34.333333333333336,21.633333333333333,15.833333333333334,7.6,3.966666666666667,17.433333333333334,-3.7,0.5,0.5,ATL,ATL @ CHI,07/17/2019,L,40,76.6,28.166666666666668,69.23333333333333,40.2,6.333333333333333,20.4,30.366666666666667,13.933333333333334,19.633333333333333,71.9,9.533333333333333,24.333333333333332,33.86666666666667,15.766666666666667,13.9,6.133333333333334,6.6,16.733333333333334,-5.366666666666666,0.43333333333333335,1.0,0,1
CHI,CHI @ DAL,07/14/2019,W,40,81.13333333333334,31.833333333333332,69.76666666666667,45.2,6.566666666666666,19.3,33.166666666666664,10.9,13.466666666666667,80.86666666666666,7.133333333333334,27.2,34.333333333333336,21.633333333333333,15.833333333333334,7.6,3.966666666666667,17.433333333333334,-3.7,0.5,0.5,ATL,ATL vs. LAS,07/14/2019,L,45,76.6,28.166666666666668,69.23333333333333,40.2,6.333333333333333,20.4,30.366666666666667,13.933333333333334,19.633333333333333,71.9,9.533333333333333,24.333333333333332,33.86666666666667,15.766666666666667,13.9,6.133333333333334,6.6,16.733333333333334,-5.366666666666666,0.43333333333333335,1.0,0,0
MIN,MIN vs. PHO,07/14/2019,W,40,78.56666666666666,29.3,65.6,44.43333333333333,6.2,18.8,33.266666666666666,13.766666666666667,18.1,77.8,10.133333333333333,26.2,36.333333333333336,19.566666666666666,17.6,8.4,3.7666666666666666,17.6,5.3,0.7,0.5,SEA,SEA vs. NYL,07/14/2019,W,40,74.2,27.966666666666665,68.7,40.43333333333333,5.066666666666666,18.966666666666665,26.766666666666666,13.2,16.833333333333332,78.16666666666667,9.633333333333333,23.566666666666666,33.2,16.9,13.8,9.766666666666667,3.7666666666666666,16.1,2.1333333333333333,0.5333333333333333,0.5,1,0
CON,CON @ IND,07/14/2019,W,40,81.13333333333334,29.866666666666667,72.0,41.4,7.266666666666667,20.9,34.43333333333333,14.133333333333333,19.7,73.13333333333334,11.733333333333333,27.466666666666665,39.2,17.533333333333335,13.133333333333333,7.0,4.3,16.466666666666665,4.3,0.7,0.8333333333333334,LAS,LAS @ ATL,07/14/2019,W,45,76.76666666666667,29.1,71.56666666666666,40.266666666666666,6.7,19.433333333333334,34.166666666666664,11.866666666666667,14.5,81.43333333333334,9.1,26.9,36.0,17.066666666666666,13.2,7.733333333333333,4.166666666666667,18.3,-0.8,0.5,0.6666666666666666,1,1
DAL,DAL vs. CHI,07/14/2019,L,40,75.13333333333334,27.833333333333332,71.23333333333333,38.8,6.466666666666667,22.466666666666665,27.966666666666665,13.0,16.766666666666666,74.36666666666666,13.433333333333334,23.866666666666667,37.3,16.633333333333333,14.633333333333333,7.266666666666667,4.766666666666667,19.6,-5.733333333333333,0.16666666666666666,0.0,PHO,PHO @ MIN,07/14/2019,L,40,81.73333333333333,29.5,65.43333333333334,44.6,8.3,22.533333333333335,36.63333333333333,14.433333333333334,17.233333333333334,85.9,6.966666666666667,25.933333333333334,32.9,18.833333333333332,13.533333333333333,6.6,4.266666666666667,18.166666666666668,0.06666666666666667,0.5,0.3333333333333333,0,1
NYL,NYL @ SEA,07/14/2019,L,40,77.66666666666667,28.8,70.83333333333333,40.3,6.166666666666667,20.2,30.2,13.9,17.866666666666667,77.13333333333334,10.766666666666667,26.833333333333332,37.6,18.066666666666666,15.2,6.966666666666667,3.4,20.333333333333332,-6.8,0.16666666666666666,0.0,IND,IND vs. CON,07/14/2019,L,40,81.06666666666666,31.466666666666665,71.26666666666667,44.0,5.566666666666666,16.4,33.03333333333333,12.566666666666666,16.1,76.76666666666667,9.233333333333333,24.566666666666666,33.8,17.766666666666666,12.4,6.533333333333333,4.066666666666666,19.6,-1.5,0.4666666666666667,0.3333333333333333,0,0
LVA,LVA @ WAS,07/13/2019,W,40,84.56666666666666,31.433333333333334,72.73333333333333,42.86666666666667,5.1,14.333333333333334,34.53333333333333,16.6,21.166666666666668,77.66666666666667,10.3,29.633333333333333,39.93333333333333,19.833333333333332,13.766666666666667,7.633333333333334,4.366666666666666,18.1,2.1666666666666665,0.5,0.3333333333333333,WAS,WAS vs. LVA,07/13/2019,L,40,85.03333333333333,32.1,69.2,46.03333333333333,8.166666666666666,24.433333333333334,32.46666666666667,12.666666666666666,14.7,84.86666666666666,8.333333333333334,25.433333333333334,33.766666666666666,20.933333333333334,11.8,7.5,5.066666666666666,15.966666666666667,8.266666666666667,0.7,0.8333333333333334,0,0
DAL,DAL @ SEA,07/12/2019,L,40,75.13333333333334,27.833333333333332,71.23333333333333,38.8,6.466666666666667,22.466666666666665,27.966666666666665,13.0,16.766666666666666,74.36666666666666,13.433333333333334,23.866666666666667,37.3,16.633333333333333,14.633333333333333,7.266666666666667,4.766666666666667,19.6,-5.733333333333333,0.16666666666666666,0.0,IND,IND vs. LAS,07/12/2019,L,40,81.06666666666666,31.466666666666665,71.26666666666667,44.0,5.566666666666666,16.4,33.03333333333333,12.566666666666666,16.1,76.76666666666667,9.233333333333333,24.566666666666666,33.8,17.766666666666666,12.4,6.533333333333333,4.066666666666666,19.6,-1.5,0.4666666666666667,0.3333333333333333,0,0
NYL,NYL @ CHI,07/12/2019,L,40,77.66666666666667,28.8,70.83333333333333,40.3,6.166666666666667,20.2,30.2,13.9,17.866666666666667,77.13333333333334,10.766666666666667,26.833333333333332,37.6,18.066666666666666,15.2,6.966666666666667,3.4,20.333333333333332,-6.8,0.16666666666666666,0.0,CHI,CHI vs. NYL,07/12/2019,W,40,81.13333333333334,31.833333333333332,69.76666666666667,45.2,6.566666666666666,19.3,33.166666666666664,10.9,13.466666666666667,80.86666666666666,7.133333333333334,27.2,34.333333333333336,21.633333333333333,15.833333333333334,7.6,3.966666666666667,17.433333333333334,-3.7,0.5,0.5,1,0
MIN,MIN @ ATL,07/12/2019,L,40,78.56666666666666,29.3,65.6,44.43333333333333,6.2,18.8,33.266666666666666,13.766666666666667,18.1,77.8,10.133333333333333,26.2,36.333333333333336,19.566666666666666,17.6,8.4,3.7666666666666666,17.6,5.3,0.7,0.5,LAS,LAS @ IND,07/12/2019,W,40,76.76666666666667,29.1,71.56666666666666,40.266666666666666,6.7,19.433333333333334,34.166666666666664,11.866666666666667,14.5,81.43333333333334,9.1,26.9,36.0,17.066666666666666,13.2,7.733333333333333,4.166666666666667,18.3,-0.8,0.5,0.6666666666666666,1,1
PHO,PHO @ CON,07/12/2019,L,40,81.73333333333333,29.5,65.43333333333334,44.6,8.3,22.533333333333335,36.63333333333333,14.433333333333334,17.233333333333334,85.9,6.966666666666667,25.933333333333334,32.9,18.833333333333332,13.533333333333333,6.6,4.266666666666667,18.166666666666668,0.06666666666666667,0.5,0.3333333333333333,CON,CON vs. PHO,07/12/2019,W,40,81.13333333333334,29.866666666666667,72.0,41.4,7.266666666666667,20.9,34.43333333333333,14.133333333333333,19.7,73.13333333333334,11.733333333333333,27.466666666666665,39.2,17.533333333333335,13.133333333333333,7.0,4.3,16.466666666666665,4.3,0.7,0.8333333333333334,1,0
SEA,SEA vs. DAL,07/12/2019,W,40,74.2,27.966666666666665,68.7,40.43333333333333,5.066666666666666,18.966666666666665,26.766666666666666,13.2,16.833333333333332,78.16666666666667,9.633333333333333,23.566666666666666,33.2,16.9,13.8,9.766666666666667,3.7666666666666666,16.1,2.1333333333333333,0.5333333333333333,0.5,ATL,ATL vs. MIN,07/12/2019,W,40,76.6,28.166666666666668,69.23333333333333,40.2,6.333333333333333,20.4,30.366666666666667,13.933333333333334,19.633333333333333,71.9,9.533333333333333,24.333333333333332,33.86666666666667,15.766666666666667,13.9,6.133333333333334,6.6,16.733333333333334,-5.366666666666666,0.43333333333333335,1.0,1,0
CON,CON @ ATL,07/10/2019,L,40,81.13333333333334,29.866666666666667,72.0,41.4,7.266666666666667,20.9,34.43333333333333,14.133333333333333,19.7,73.13333333333334,11.733333333333333,27.466666666666665,39.2,17.533333333333335,13.133333333333333,7.0,4.3,16.466666666666665,4.3,0.7,0.8333333333333334,MIN,MIN @ CHI,07/10/2019,W,40,78.56666666666666,29.3,65.6,44.43333333333333,6.2,18.8,33.266666666666666,13.766666666666667,18.1,77.8,10.133333333333333,26.2,36.333333333333336,19.566666666666666,17.6,8.4,3.7666666666666666,17.6,5.3,0.7,0.5,1,1
IND,IND vs. LVA,07/10/2019,L,40,81.06666666666666,31.466666666666665,71.26666666666667,44.0,5.566666666666666,16.4,33.03333333333333,12.566666666666666,16.1,76.76666666666667,9.233333333333333,24.566666666666666,33.8,17.766666666666666,12.4,6.533333333333333,4.066666666666666,19.6,-1.5,0.4666666666666667,0.3333333333333333,ATL,ATL vs. CON,07/10/2019,W,40,76.6,28.166666666666668,69.23333333333333,40.2,6.333333333333333,20.4,30.366666666666667,13.933333333333334,19.633333333333333,71.9,9.533333333333333,24.333333333333332,33.86666666666667,15.766666666666667,13.9,6.133333333333334,6.6,16.733333333333334,-5.366666666666666,0.43333333333333335,1.0,1,0
LVA,LVA @ IND,07/10/2019,W,40,84.56666666666666,31.433333333333334,72.73333333333333,42.86666666666667,5.1,14.333333333333334,34.53333333333333,16.6,21.166666666666668,77.66666666666667,10.3,29.633333333333333,39.93333333333333,19.833333333333332,13.766666666666667,7.633333333333334,4.366666666666666,18.1,2.1666666666666665,0.5,0.3333333333333333,WAS,WAS vs. PHO,07/10/2019,L,40,85.03333333333333,32.1,69.2,46.03333333333333,8.166666666666666,24.433333333333334,32.46666666666667,12.666666666666666,14.7,84.86666666666666,8.333333333333334,25.433333333333334,33.766666666666666,20.933333333333334,11.8,7.5,5.066666666666666,15.966666666666667,8.266666666666667,0.7,0.8333333333333334,0,0
PHO,PHO @ WAS,07/10/2019,W,40,81.73333333333333,29.5,65.43333333333334,44.6,8.3,22.533333333333335,36.63333333333333,14.433333333333334,17.233333333333334,85.9,6.966666666666667,25.933333333333334,32.9,18.833333333333332,13.533333333333333,6.6,4.266666666666667,18.166666666666668,0.06666666666666667,0.5,0.3333333333333333,CHI,CHI vs. MIN,07/10/2019,L,40,81.13333333333334,31.833333333333332,69.76666666666667,45.2,6.566666666666666,19.3,33.166666666666664,10.9,13.466666666666667,80.86666666666666,7.133333333333334,27.2,34.333333333333336,21.633333333333333,15.833333333333334,7.6,3.966666666666667,17.433333333333334,-3.7,0.5,0.5,0,0
DAL,DAL vs. LAS,07/09/2019,W,40,75.13333333333334,27.833333333333332,71.23333333333333,38.8,6.466666666666667,22.466666666666665,27.966666666666665,13.0,16.766666666666666,74.36666666666666,13.433333333333334,23.866666666666667,37.3,16.633333333333333,14.633333333333333,7.266666666666667,4.766666666666667,19.6,-5.733333333333333,0.16666666666666666,0.0,LAS,LAS @ DAL,07/09/2019,L,40,76.76666666666667,29.1,71.56666666666666,40.266666666666666,6.7,19.433333333333334,34.166666666666664,11.866666666666667,14.5,81.43333333333334,9.1,26.9,36.0,17.066666666666666,13.2,7.733333333333333,4.166666666666667,18.3,-0.8,0.5,0.6666666666666666,0,1
LVA,LVA @ NYL,07/07/2019,W,40,84.56666666666666,31.433333333333334,72.73333333333333,42.86666666666667,5.1,14.333333333333334,34.53333333333333,16.6,21.166666666666668,77.66666666666667,10.3,29.633333333333333,39.93333333333333,19.833333333333332,13.766666666666667,7.633333333333334,4.366666666666666,18.1,2.1666666666666665,0.5,0.3333333333333333,PHO,PHO vs. ATL,07/07/2019,W,40,81.73333333333333,29.5,65.43333333333334,44.6,8.3,22.533333333333335,36.63333333333333,14.433333333333334,17.233333333333334,85.9,6.966666666666667,25.933333333333334,32.9,18.833333333333332,13.533333333333333,6.6,4.266666666666667,18.166666666666668,0.06666666666666667,0.5,0.3333333333333333,1,0
NYL,NYL vs. LVA,07/07/2019,L,40,77.66666666666667,28.8,70.83333333333333,40.3,6.166666666666667,20.2,30.2,13.9,17.866666666666667,77.13333333333334,10.766666666666667,26.833333333333332,37.6,18.066666666666666,15.2,6.966666666666667,3.4,20.333333333333332,-6.8,0.16666666666666666,0.0,DAL,DAL @ CHI,07/07/2019,L,40,75.13333333333334,27.833333333333332,71.23333333333333,38.8,6.466666666666667,22.466666666666665,27.966666666666665,13.0,16.766666666666666,74.36666666666666,13.433333333333334,23.866666666666667,37.3,16.633333333333333,14.633333333333333,7.266666666666667,4.766666666666667,19.6,-5.733333333333333,0.16666666666666666,0.0,0,1
WAS,WAS @ LAS,07/07/2019,L,40,85.03333333333333,32.1,69.2,46.03333333333333,8.166666666666666,24.433333333333334,32.46666666666667,12.666666666666666,14.7,84.86666666666666,8.333333333333334,25.433333333333334,33.766666666666666,20.933333333333334,11.8,7.5,5.066666666666666,15.966666666666667,8.266666666666667,0.7,0.8333333333333334,CHI,CHI vs. DAL,07/07/2019,W,40,81.13333333333334,31.833333333333332,69.76666666666667,45.2,6.566666666666666,19.3,33.166666666666664,10.9,13.466666666666667,80.86666666666666,7.133333333333334,27.2,34.333333333333336,21.633333333333333,15.833333333333334,7.6,3.966666666666667,17.433333333333334,-3.7,0.5,0.5,1,0
LAS,LAS vs. WAS,07/07/2019,W,40,76.76666666666667,29.1,71.56666666666666,40.266666666666666,6.7,19.433333333333334,34.166666666666664,11.866666666666667,14.5,81.43333333333334,9.1,26.9,36.0,17.066666666666666,13.2,7.733333333333333,4.166666666666667,18.3,-0.8,0.5,0.6666666666666666,ATL,ATL @ PHO,07/07/2019,L,40,76.6,28.166666666666668,69.23333333333333,40.2,6.333333333333333,20.4,30.366666666666667,13.933333333333334,19.633333333333333,71.9,9.533333333333333,24.333333333333332,33.86666666666667,15.766666666666667,13.9,6.133333333333334,6.6,16.733333333333334,-5.366666666666666,0.43333333333333335,1.0,0,1
MIN,MIN @ CON,07/06/2019,W,40,78.56666666666666,29.3,65.6,44.43333333333333,6.2,18.8,33.266666666666666,13.766666666666667,18.1,77.8,10.133333333333333,26.2,36.333333333333336,19.566666666666666,17.6,8.4,3.7666666666666666,17.6,5.3,0.7,0.5,CON,CON vs. MIN,07/06/2019,L,40,81.13333333333334,29.866666666666667,72.0,41.4,7.266666666666667,20.9,34.43333333333333,14.133333333333333,19.7,73.13333333333334,11.733333333333333,27.466666666666665,39.2,17.533333333333335,13.133333333333333,7.0,4.3,16.466666666666665,4.3,0.7,0.8333333333333334,0,0
DAL,DAL vs. IND,07/05/2019,L,40,75.13333333333334,27.833333333333332,71.23333333333333,38.8,6.466666666666667,22.466666666666665,27.966666666666665,13.0,16.766666666666666,74.36666666666666,13.433333333333334,23.866666666666667,37.3,16.633333333333333,14.633333333333333,7.266666666666667,4.766666666666667,19.6,-5.733333333333333,0.16666666666666666,0.0,IND,IND @ DAL,07/05/2019,W,40,81.06666666666666,31.466666666666665,71.26666666666667,44.0,5.566666666666666,16.4,33.03333333333333,12.566666666666666,16.1,76.76666666666667,9.233333333333333,24.566666666666666,33.8,17.766666666666666,12.4,6.533333333333333,4.066666666666666,19.6,-1.5,0.4666666666666667,0.3333333333333333,1,1
ATL,ATL @ SEA,07/05/2019,W,40,76.6,28.166666666666668,69.23333333333333,40.2,6.333333333333333,20.4,30.366666666666667,13.933333333333334,19.633333333333333,71.9,9.533333333333333,24.333333333333332,33.86666666666667,15.766666666666667,13.9,6.133333333333334,6.6,16.733333333333334,-5.366666666666666,0.43333333333333335,1.0,PHO,PHO vs. NYL,07/05/2019,L,40,81.73333333333333,29.5,65.43333333333334,44.6,8.3,22.533333333333335,36.63333333333333,14.433333333333334,17.233333333333334,85.9,6.966666666666667,25.933333333333334,32.9,18.833333333333332,13.533333333333333,6.6,4.266666666666667,18.166666666666668,0.06666666666666667,0.5,0.3333333333333333,0,0
NYL,NYL @ PHO,07/05/2019,W,40,77.66666666666667,28.8,70.83333333333333,40.3,6.166666666666667,20.2,30.2,13.9,17.866666666666667,77.13333333333334,10.766666666666667,26.833333333333332,37.6,18.066666666666666,15.2,6.966666666666667,3.4,20.333333333333332,-6.8,0.16666666666666666,0.0,SEA,SEA vs. ATL,07/05/2019,L,40,74.2,27.966666666666665,68.7,40.43333333333333,5.066666666666666,18.966666666666665,26.766666666666666,13.2,16.833333333333332,78.16666666666667,9.633333333333333,23.566666666666666,33.2,16.9,13.8,9.766666666666667,3.7666666666666666,16.1,2.1333333333333333,0.5333333333333333,0.5,0,0
SEA,SEA vs. NYL,07/03/2019,L,40,74.2,27.966666666666665,68.7,40.43333333333333,5.066666666666666,18.966666666666665,26.766666666666666,13.2,16.833333333333332,78.16666666666667,9.633333333333333,23.566666666666666,33.2,16.9,13.8,9.766666666666667,3.7666666666666666,16.1,2.1333333333333333,0.5333333333333333,0.5,NYL,NYL @ SEA,07/03/2019,W,40,77.66666666666667,28.8,70.83333333333333,40.3,6.166666666666667,20.2,30.2,13.9,17.866666666666667,77.13333333333334,10.766666666666667,26.833333333333332,37.6,18.066666666666666,15.2,6.966666666666667,3.4,20.333333333333332,-6.8,0.16666666666666666,0.0,1,1
LVA,LVA vs. CHI,07/02/2019,W,40,84.56666666666666,31.433333333333334,72.73333333333333,42.86666666666667,5.1,14.333333333333334,34.53333333333333,16.6,21.166666666666668,77.66666666666667,10.3,29.633333333333333,39.93333333333333,19.833333333333332,13.766666666666667,7.633333333333334,4.366666666666666,18.1,2.1666666666666665,0.5,0.3333333333333333,CHI,CHI @ LVA,07/02/2019,L,40,81.13333333333334,31.833333333333332,69.76666666666667,45.2,6.566666666666666,19.3,33.166666666666664,10.9,13.466666666666667,80.86666666666666,7.133333333333334,27.2,34.333333333333336,21.633333333333333,15.833333333333334,7.6,3.966666666666667,17.433333333333334,-3.7,0.5,0.5,0,1
MIN,MIN vs. ATL,07/02/2019,W,40,78.56666666666666,29.3,65.6,44.43333333333333,6.2,18.8,33.266666666666666,13.766666666666667,18.1,77.8,10.133333333333333,26.2,36.333333333333336,19.566666666666666,17.6,8.4,3.7666666666666666,17.6,5.3,0.7,0.5,ATL,ATL @ MIN,07/02/2019,L,40,76.6,28.166666666666668,69.23333333333333,40.2,6.333333333333333,20.4,30.366666666666667,13.933333333333334,19.633333333333333,71.9,9.533333333333333,24.333333333333332,33.86666666666667,15.766666666666667,13.9,6.133333333333334,6.6,16.733333333333334,-5.366666666666666,0.43333333333333335,1.0,0,1
PHO,PHO @ SEA,06/30/2019,W,40,84.2,30.1,64.86666666666666,46.06666666666667,8.766666666666667,23.0,37.7,15.233333333333333,18.166666666666668,84.93333333333334,7.0,26.0,33.0,20.0,14.6,6.3,4.5,18.766666666666666,0.1,0.5,0.6666666666666666,MIN,MIN @ DAL,06/30/2019,L,40,78.4,29.8,66.7,44.46666666666667,5.633333333333334,16.866666666666667,33.36666666666667,13.166666666666666,17.333333333333332,77.46666666666667,10.866666666666667,26.433333333333334,37.3,19.866666666666667,16.3,7.2,3.533333333333333,17.266666666666666,4.433333333333334,0.6666666666666666,0.6666666666666666,0,1
ATL,ATL vs. NYL,06/30/2019,L,40,81.76666666666667,30.033333333333335,69.93333333333334,42.56666666666667,6.1,18.833333333333332,31.733333333333334,15.6,21.133333333333333,75.0,9.166666666666666,26.3,35.46666666666667,18.366666666666667,13.466666666666667,6.733333333333333,6.866666666666666,16.366666666666667,2.466666666666667,0.7,0.6666666666666666,DAL,DAL vs. MIN,06/30/2019,W,40,85.33333333333333,30.4,70.36666666666666,42.96666666666667,7.266666666666667,23.033333333333335,31.0,17.266666666666666,21.9,77.0,11.933333333333334,25.233333333333334,37.166666666666664,18.933333333333334,14.5,7.9,4.5,20.033333333333335,-0.1,0.3333333333333333,0.3333333333333333,1,0
